NIGP Code,CPV mapping
87570,33110000#33651690
87580,33110000#33651690
87595,33110000#33651690
88000,32232000
88011,38652100
88020,32232000
88030,38652100
88040,38652100
88042,38652100
88043,38652100
88046,38652100
88049,38652100
88052,38652100
88055,38652100
88058,38652100
88061,38652100
88064,38652100
88067,38652100
88073,32232000
88080,35000000
88085,39141300#18924000
88086,38652100
88088,30190000
88090,38652100
88300,30237200
88316,32500000
88318,32500000
88319,32500000
88332,30237135#30230000
88343,32500000
88364,32500000
88380,32500000
88390,32500000
88500,42912310#42924730
88508,14523100
88511,24000000
88515,42912310#42924730
88516,42912310#42924730
88528,42912310#42924730
88531,24956000
88532,42912310#42924730
88536,24111000
88538,24111000
88540,42912310#42924730
88543,42912310#42924730
88544,24900000
88546,33191110#33191100
88547,42912310#42924730
88548,42912310#42924730
88551,42912310#42924730
88552,33191110#33191100
88560,33616000#15880000
88564,42514300
88566,33617000#15880000
88570,42912310#42924730
88574,24111000
88576,42912310#42924730
88577,42912310#42924730
88578,24957000
88579,38300000#38400000#38000000
88580,42912310#42924730
88582,39830000
88584,33617000#15880000
88589,19520000#19200000
88594,42912310#42924730
88595,37412300
88596,42912310#42924730
89000,42912310#42924730
89001,42912310#42924730
89002,42912310#42924730
89003,42912310#42924730
89004,42912310#42924730
89005,42912310#42924730
89006,42912310#42924730
89007,42912300#42900000
89008,42912310#42924730
89013,42113160#42110000
89015,42912310#42924730
89016,38300000#38400000#38000000
89017,42912310#42924730
89019,42912310#42924730
89020,38300000#38400000#38000000
89021,42912310#42924730
89022,42912310#42924730
89023,42912310#42924730
89024,42912310#42924730
89025,42912310#42924730
89027,42912310#42924730
89028,38436230#42131130
89030,44113610
89031,44113610
89035,38300000
89040,38126000#38300000
89044,38126000#38300000
89045,38126000#38300000
89046,32420000
89047,42912310#42924730
89048,42912310#42924730
89049,42912310#42924730
89050,34311000
89051,42912310#42924730
89052,42912310#42924730
89053,43121500
89063,42912310#42924730
89064,43132100
89065,42912310#42924730
89066,42912310#42924730
89067,38300000#38400000#38000000
89068,42912310#42924730
89069,42912310#42924730
89070,42912310#42924730
89072,42210000
89074,42912310#42924730
89075,31131100
89076,42912310#42924730
89077,42912310#42924730
89078,42510000
89079,42912310#42924730
89080,38300000
89081,42912310#42924730
89082,43411000
89083,45252200
89084,42912310#42924730
89085,38000000
89086,38300000#38400000#38000000
89087,42900000
89088,42912310#42924730
89089,42912310#42924730
89095,42912310#42924730
89500,42662000#44315100
89509,42662000#44315100
89510,42662000#44315100
89520,42210000
89521,42662000#44315100
89525,42662000#44315100
89527,42660000#42661000
89529,42660000#42661000
89530,42662000#44315100
89540,42662000#44315100
89545,42662000#44315100
89550,42662000#44315100
89551,42662000#44315100
89552,42662000#44315100
89555,42660000#42661000
89556,42662000#44315100
89565,42660000#42661000
89570,42660000#42661000
89571,42662000#44315100
89572,35113000#35113400
89574,35113000#35113400
89590,42660000#42661000
89592,42660000#42661000
89594,35113000#35113400
89596,42660000#42661000
89597,42660000#42661000
89800,33111000
89803,33100000
89806,33111000
89810,33111000
89820,33115000
89821,33100000
89824,33150000#33151400
89826,33100000
89830,33000000
89835,33111000
89841,33115000
89842,33111000
89845,33111000
89846,33150000#33151400
89847,33111610
89848,33115000
89850,38341300
89855,33100000
89860,33100000
89865,33100000
89867,38510000#38500000
89868,33111000
89870,33111000
89874,33112000
89878,33111000
89880,33111000
89890,33111000
90500,50211000
90503,75221000
90504,79961000
90505,79961000
90510,77100000
90511,45442100#45261420
90512,45442100
90513,50211000
90514,60400000
90515,50211000
90516,50211000
90517,48421000#72212420
90518,48421000#72212420
90519,60400000#63100000
90520,75252000
90526,63721500
90528,50211000
90531,63721500
90532,63721500
90533,63721500
90534,63721500
90535,63721500
90536,63721500
90537,63721500
90538,50211000
90541,77100000
90547,90922000
90550,63721500
90553,80630000#80660000#80500000
90559,64200000
90560,45233222#45210000
90565,63721500
90566,63721500
90567,63721500
90568,63721500
90569,63721500
90570,63120000
90571,60000000#63100000
90572,60500000
90580,63721500
90590,63721500
90600,71311000
90602,90742000
90604,45260000
90606,45260000
90607,45260000
90608,45260000
90610,45260000
90612,45260000
90614,45260000
90616,45260000
90618,45260000
90619,45260000
90622,45260000
90624,45260000
90625,45260000
90626,71334000
90627,71334000
90628,71334000
90629,45260000
90630,45260000
90632,45260000
90633,45260000
90634,45260000
90636,45260000
90638,45260000
90640,45260000
90642,98360000
90644,45260000
90646,45260000
90648,85300000#98000000
90650,45260000
90652,45200000
90654,71311000
90656,71311000
90657,71311000
90658,71311000
90660,71311000
90661,45260000
90662,45260000
90664,45260000
90666,45260000
90668,71333000
90669,45260000
90670,45260000
90672,45260000
90674,45260000
90678,45260000
90680,45260000
90682,45260000
90683,45260000
90684,45260000
90688,45260000
90690,45260000
90692,45260000
90693,45260000
90694,45260000
90700,71311000
90714,71311000
90728,64212000
90735,71311000
90738,71311000
90740,71311000
90742,71311000
90772,71311000
90775,71311000
90779,71311000
90783,71311000
90800,79971200
90810,79971200
90812,79971200
90815,79971200
90817,79971200
90820,79971200
90822,79971200
90835,79971200
90845,79971200
90850,79971200
90855,79971200
90865,79971200
90875,79971200
90900,45213000
90903,72224000#48331000
90910,45213000
90911,45213000
90916,45212200
90917,45213000
90921,45233222#45210000
90922,45213000
90923,45211000
90924,45213000
90925,45211000
90926,45213240
90927,45213000
90928,45213000
90929,45213000
90930,45213000
90931,45213000
90933,45213000
90934,45213000
90937,45213000
90945,50700000
90948,45200000
90954,45211000
90957,45211000
90960,50800000
90961,50800000
90962,45211000
90963,50800000
90964,50800000
90966,50800000
90967,50800000
90968,50800000
90974,45211000
90975,45211000
90976,45100000
90977,45000000
90979,45200000
90980,45260000
90984,45260000
91000,50000000#50800000
91001,90911000
91002,92300000
91003,90911000
91004,90911000
91005,90911000
91006,45200000
91007,90911000
91008,90911000
91009,90911000
91010,90911000
91011,45200000
91012,45200000
91013,50700000
91014,50700000
91015,50700000
91016,71314000
91017,71314100#50116100
91018,71314100#50116100
91020,45260000
91022,45343100#45261220
91023,45343100#45261220
91024,45211000
91025,50700000
91026,50700000
91027,90511000#90510000
91030,50700000
91036,50532400
91037,50700000
91038,71313200
91039,50700000
91040,50700000
91042,45200000
91045,50700000
91046,42924720#90513000
91047,42924720#90513000
91048,50700000
91049,63100000
91051,45262522#45262510
91052,50700000
91053,42631000
91054,45343100#45261220
91055,50700000
91056,50700000
91059,90922000
91060,48421000#72212420
91061,90911000
91062,50700000
91063,65100000
91064,60000000#63100000
91065,45200000
91066,45260000
91067,50700000
91068,45330000
91069,50000000#50800000
91070,90513000
91071,45100000
91072,45260000
91073,50700000
91074,45442100#45261420
91075,45410000
91076,42662000#42661200#42661100
91077,65100000
91078,45343100#45261220
91079,45421100#45421130
91080,45260000
91081,90911000
91082,50700000
91083,90911000
91084,50700000
91085,45260000
91086,50700000
91200,45213000
91216,45244000
91219,45112000
91220,45213000
91221,45213000
91222,45213000
91223,50700000
91225,45212200
91226,45212200
91227,43323000#45232120
91229,45213000
91230,45213000
91231,50800000
91232,50800000
91233,45212200
91235,45212200
91238,45213000
91240,45112000
91242,45213000
91244,45112000
91250,50700000
91252,50700000
91254,50700000
91256,50700000
91259,50700000
91260,50700000
91263,50700000
91265,50700000
91268,50700000
91273,50700000
91275,71731000#90714500
91276,50800000
91277,50700000
91300,45233100
91310,45233222#45210000
91313,45233222#45210000
91315,45233222#45210000
91316,45233222#45210000
91319,45262300
91323,45213000
91327,45233100
91336,45223300
91338,45233222#45210000
91339,45233222#45210000
91340,45233222#45210000
91341,45233222#45210000
91344,45233222#45210000
91345,50800000
91347,45233222#45210000
91348,45233222#45210000
91350,45233222#45210000
91355,45233222#45210000
91356,45233222#45210000
91357,45233222#45210000
91358,45233222#45210000
91359,45233222#45210000
91360,45213000
91361,45233222#45210000
91362,45233222#45210000
91363,45233222#45210000
91364,45233222#45210000
91365,45260000
91366,50800000
91367,50800000
91368,43323000#45232120
91369,50800000
91371,45233100
91375,50800000
91377,50800000
91378,50800000
91381,50800000
91382,50800000
91384,50800000
91388,50800000
91389,50800000
91390,50800000
91391,50800000
91392,50800000
91394,50800000
91395,50800000
91396,50800000
91400,45260000
91410,50700000
91427,50700000
91428,50700000
91429,50700000
91430,45262300
91431,45260000
91438,71314100#50116100
91439,71300000
91444,45432100
91447,45441000
91450,45331000
91453,71313200
91455,45262522#45262510
91457,45262400
91458,45262400
91460,50500000
91461,45442100#45261420
91464,45410000
91465,45410000
91468,45330000
91473,45260000
91479,45260000
91480,45410000
91483,45000000
91484,45260000
91485,45260000
91488,90700000
91500,79610000
91501,79341000
91502,79341000
91503,79341000
91504,79341000
91505,64212000
91506,64200000
91507,79410000
91508,79410000
91509,79410000
91511,79410000
91514,92210000
91515,79341000
91520,64212000
91522,79000000
91523,79410000
91524,92220000
91525,64212000
91526,48000000#72000000
91527,79000000
91528,64110000#64120000
91530,92111100
91536,64220000
91538,92111100
91542,92111100
91544,92111100
91545,92111100
91548,79930000
91549,64220000
91551,72400000
91552,48783000#72212780
91557,64110000#64120000
91558,64110000#64120000
91559,64110000#64120000
91560,79000000
91564,79000000
91565,92111100
91567,79000000
91568,92111100
91569,92110000#92100000
91570,64200000
91571,79341000
91572,79961000
91573,79342000
91574,79341000
91575,64212000
91576,71316000
91577,64210000
91578,79341000
91579,48000000#72000000
91580,79410000
91581,64216140
91582,92110000#92100000
91583,92110000#92100000
91584,79410000
91585,92110000#92100000
91590,79961000
91593,64220000
91595,64200000
91596,71316000
91597,71316000
91800,79400000
91802,79000000
91803,85111400
91804,66122000
91806,79410000
91807,79000000
91809,80000000
91810,80000000
91811,85300000#98000000
91812,71300000
91813,42924720#90513000
91814,70000000
91815,71311000
91816,71351910
91817,63721500
91818,90513000
91819,72224000#48331000
91820,79400000
91821,79400000
91824,79000000
91825,79000000
91826,79000000
91827,72224000#48331000
91828,79400000
91829,79400000
91830,79400000
91831,72224000#48331000
91832,92300000#92500000
91835,79400000
91836,79400000
91837,79400000
91838,80500000
91839,72224000#48331000
91840,79400000
91841,71311000
91842,71311000
91843,90712000
91844,79400000
91845,98300000
91846,72224000#48331000
91849,79300000
91852,85142300
91854,71300000
91855,71351910
91858,79400000
91862,45112700
91863,85300000#98000000
91865,85300000#98900000
91866,79400000
91867,79400000
91869,66510000
91870,79400000
91871,79400000
91872,72224000#48331000
91873,72224000#48331000
91874,79400000
91875,79400000
91876,79400000
91877,79571000
91878,85120000#85100000
91879,79400000
91880,79414000
91881,85300000#98000000
91882,71300000
91883,79400000
91884,71300000
91885,79400000
91886,85300000#98000000
91887,71300000
91888,71731000#90714500
91889,70000000
91890,71300000
91891,72224000#48331000
91892,85300000#98000000
91893,75221000
91894,71311200
91895,79400000
91896,71311200
91897,71300000
92000,48000000
92002,72000000
92003,72000000
92004,72100000#72266000
92005,72100000#72266000
92007,72100000#72266000
92013,72100000#72266000
92014,72100000#72266000
92015,72100000#72266000
92016,72100000#72266000
92017,72100000#72266000
92018,79930000
92019,72300000
92020,72300000
92021,79410000
92022,72300000
92023,72000000
92024,72300000
92025,72300000
92026,72300000
92027,72300000
92028,79410000
92029,79410000
92030,79930000
92031,72100000#72266000
92032,72100000#72266000
92033,72000000
92034,72000000
92035,72100000
92037,50300000
92038,72300000
92039,72300000
92040,72243000
92041,72300000
92042,72212781#72210000
92043,72100000
92044,72100000#72266000
92045,50300000
92046,48000000
92047,72212781#72210000
92048,72100000#72266000
92049,72100000#72266000
92050,72100000#72266000
92051,72100000#72266000
92056,72100000#72266000
92063,72100000#72266000
92064,72100000#72266000
92065,72212781#72210000
92066,72212781#72210000
92075,72212781#72210000
92076,72212781#72210000
92077,72300000
92084,72300000
92090,72300000
92091,72100000#72266000
92094,72212781#72210000
92095,72212781#72210000
92096,72212781#72210000
92400,80500000
92405,80000000
92416,80000000
92418,80000000
92419,80000000
92420,80100000#80200000#80300000
92425,80200000#80400000
92435,80500000
92440,80000000
92441,80000000
92442,80000000
92460,80430000#80400000
92464,80100000#80200000#80300000
92471,80000000
92474,80400000
92476,80500000
92477,80000000
92478,80200000
92480,80000000
92486,80500000
92500,71311000
92503,71300000
92504,80000000
92507,50000000
92508,71311000
92511,85120000#85100000
92513,71311000
92515,71300000
92517,71311000
92519,71311000
92520,15250000#15110000#15112000
92521,90522000#90721100#90000000
92522,90522000#90721100#90000000
92523,71311000
92524,90522000#90721100#90000000
92528,71311000
92529,71334000
92530,71352100
92531,71334000
92532,71334000
92533,71334000
92534,71300000
92535,71311000
92536,71311000
92537,71311000
92538,71311000
92539,71200000#71300000
92540,71311000
92541,71311000
92542,71311000
92543,71300000
92544,71311000
92545,71351910
92546,71311000
92548,71311000
92549,71311000
92550,71333000
92551,71311000
92553,71311000
92555,71311000
92556,71311000
92557,71200000#71300000
92558,90733000
92561,71311000
92565,71333000
92566,71333000
92567,71333000
92568,71333000
92569,71300000
92570,71311200
92572,71333000
92573,71351900
92574,71300000
92577,90715000
92578,45260000
92579,71311000
92580,71333000
92581,45260000
92583,90513000
92584,75241000#75300000
92586,71311000
92587,90513000
92588,71311000
92589,71316000
92591,71316000
92592,71333000
92593,71311200
92594,71311200
92595,71300000
92596,71311000
92597,71311000
92600,90700000
92610,77100000
92614,90731300
92615,90731300
92623,90714000
92625,90731300
92629,80000000
92630,80000000
92640,80000000
92641,77000000
92642,90000000
92643,90000000
92645,45260000
92649,90000000
92652,71313400#90711000
92653,90000000
92654,90715000
92658,71313400#90711000
92662,90000000
92665,90910000#90520000
92666,80000000
92670,71000000
92672,90712000
92675,80000000
92676,80000000
92677,90514000
92678,90722000
92679,90722000
92681,90722000
92682,90721000
92683,71313400#90711000
92684,90732000
92685,71000000
92688,77000000
92690,77000000
92691,77000000
92693,77000000
92694,90733000
92695,77000000
92696,77000000
92800,50110000#50100000
92804,50110000#50100000
92810,50110000#50100000
92812,50110000#50100000
92815,50110000#50100000
92819,45442100
92823,50110000#50100000
92824,50110000#50100000
92827,71316000
92829,72311100
92830,45331000
92833,50110000#50100000
92835,50110000#50100000
92838,71334000
92840,71333000
92843,71300000
92844,71300000
92845,63712600
92846,50110000#50100000
92847,50110000#50100000
92849,71333000
92851,50110000#50100000
92854,34900000#34000000
92855,50110000#50100000
92856,50110000#50100000
92857,50110000#50100000
92858,50110000#50100000
92860,50500000
92864,50110000#50100000
92865,50110000#50100000
92867,50110000#50100000
92876,50110000#50100000
92882,34900000#34000000
92884,50110000#50100000
92885,50110000#50100000
92886,50110000#50100000
92887,50110000#50100000
92888,50110000#50100000
92891,50110000#50100000
92892,50110000#50100000
92893,34000000#90910000
92894,50110000#50100000
92895,50110000#50100000
92900,50000000#50800000
92904,77100000
92912,45233222#45210000
92913,45233222#45210000
92914,45233222#45210000
92915,45233222#45210000
92917,50500000
92924,50110000#50100000
92929,50500000
92930,50500000
92931,45233222#45210000
92932,45233222#45210000
92933,50500000
92935,50500000
92939,50110000#50100000
92941,50500000
92943,50000000
92944,45260000
92947,50500000
92948,42000000
92950,50500000
92958,50000000#51000000
92960,50110000#50100000
92961,34900000#34000000
92962,34900000#34000000
92963,34514000#76000000
92964,50000000
92965,90500000
92966,90500000
92967,45233222#45210000
92968,45233222#45210000
92969,50000000
92970,50500000
92971,50500000
92974,45260000
92975,50800000
92976,50500000
92979,50500000
92985,50500000
92995,50500000
93100,50000000
93105,45112700
93107,45200000
93111,92300000
93116,50000000
93119,98320000
93121,45200000
93123,15250000#15110000#15112000
93130,45260000
93132,50500000
93136,50500000
93140,50500000
93143,45200000
93144,45200000
93145,45200000
93146,45200000
93153,71314100#50116100
93158,92300000
93165,45112700
93172,50500000
93175,92331200
93188,50800000
93400,50000000#50800000
93414,50500000
93429,50500000
93437,43323000#45232120
93439,50500000
93442,50500000
93443,50500000
93446,50500000
93458,50500000
93462,45231100
93464,50700000
93477,77100000
93484,50800000
93600,50800000
93606,79810000
93607,50800000
93608,50532400
93609,75241000#75300000
93610,50300000
93611,50800000
93614,50800000
93618,50800000
93619,50532400
93620,45112700
93621,50000000
93622,92621000#92622000
93623,50500000
93625,50532400
93627,85300000#98000000
93628,50500000
93629,45260000
93630,50532400
93631,50000000
93632,42940000
93633,42940000
93634,42940000
93635,50000000
93636,45200000
93637,50800000
93638,50800000
93639,50700000
93640,50500000
93641,50500000
