Segment,CPV
60101716,30195920
60101717,30100000
60101718,44423450
60101719,39100000
60101720,22310000#30199200
60101721,22100000
60101722,22100000
60101723,39162000
60101724,22820000
60101725,22100000
60101726,39162000
60101727,39162000
60101728,39162000
60101729,39162100
60101730,22470000
60101731,39162000
60101732,30237460
60101801,39162000
60101802,39162000
60101803,39162000
60101804,39162000
60101805,39162000
60101806,18512000
60101807,18500000
60101808,39270000
60101809,39270000
60101810,03451000
60101811,18100000
60101901,22100000#39162000
60101902,37524000
60101903,39162000
60101904,39162000
60101905,39000000
60101906,39000000
60101907,22000000
60101908,22100000
60101909,22410000
60101910,22300000
60101911,30000000
60102001,39162000#30000000
60102002,39162000
60102003,22100000
60102004,37524100
60102005,22100000
60102006,37524100
60102007,30000000#39000000
60102101,22100000
60102102,22100000
60102103,22100000
60102104,22100000
60102105,22100000
60102106,22100000
60102201,22100000
60102202,22000000
60102203,39162000#37524100
60102204,22100000
60102205,22100000
60102206,37524100
60102301,22100000
60102302,22100000
60102303,22100000
60102304,22100000
60102305,39000000#48000000
60102306,30195000
60102307,22100000
60102308,39162000
60102309,39162000
60102310,22100000
60102311,39162000
60102312,22100000
60102401,37524100
60102402,22100000
60102403,22000000
60102404,39162000
60102405,39162000
60102406,39162000
60102407,39162000
60102408,39162000
60102409,39235000
60102410,39162000
60102411,19000000
60102412,39162000
60102413,39162000
60102414,39162000
60102501,22100000
60102502,39162000
60102503,39162000
60102504,22100000
60102505,22100000
60102506,22100000
60102507,30192200
60102508,30195000
60102509,30195000
60102510,22000000#30000000
60102511,22000000#30000000
60102512,22100000
60102513,37524000
60102601,39235000
60102602,37524000
60102603,37524000
60102604,22100000
60102605,22100000
60102606,37524100
60102607,37524100
60102608,22100000
60102609,39162000
60102610,22100000
60102611,37524100
60102612,39162000
60102613,22100000
60102614,22100000
60102701,22100000
60102702,37524100#39162000
60102703,37524100#39162000
60102704,37524100#39162000
60102705,37524100#39162000
60102706,37524100#39162000
60102707,30000000
60102708,30000000
60102709,30000000
60102710,37524100#39162000
60102711,37524100#39162000
60102712,37524100#39162000
60102713,37524100#39162000
60102714,37524100#39162000
60102715,37524100#39162000#22100000
60102717,37524100#39162000
60102718,37524100#39162000
60102801,37524100#39162000
60102802,37524100#39162000
60102803,37524100#39162000
60102804,22410000
60102805,37524100#39162000
60102806,37524100#39162000
60102807,39162000
60102901,37524100#39162000
60102902,39162000
60102903,39162000
60102904,37524000#37524100
60102905,30200000
60102906,79000000
60102907,18512100
60102908,37523000
60102909,22410000
60102910,37000000
60102911,37000000
60102912,37000000
60102913,22100000
60102914,22100000
60102915,22410000
60102916,37000000
60102917,37000000#22100000
60103001,37000000
60103002,37524100#39162000
60103003,37524100#39162000
60103004,37524100#39162000
60103005,37524100#39162000
60103006,37524100#39162000
60103007,37524100#39162000
60103008,37524100#39162000
60103009,37524100#39162000
60103010,37524100#39162000
60103012,22100000
60103013,37524100#39162000
60103101,22100000
60103102,39162000
60103103,37524100
60103104,37524100
60103105,37524100
60103106,37524100
60103107,37524100
60103108,37524100
60103109,37524100
60103110,37524100
60103111,39162000
60103112,37524100
60103201,22100000
60103202,37524000
60103203,22100000
60103204,37524000
60103301,22100000
60103302,22100000
60103303,22100000
60103401,39162000
60103402,22100000#39162000
60103403,39162000
60103404,39162000
60103405,39162000
60103406,39162000
60103407,39162000
60103408,39162000
60103409,39162000
60103410,39162000
60103501,39162000
60103502,39162000
60103503,39162000
60103504,39162000
60103601,39162000
60103602,37000000
60103603,39162000
60103604,39162000
60103605,39162000
60103606,39162000
60103701, 80580000# 39162000
60103702, 80580000# 39162000
60103703, 80580000# 39162000
60103704, 80580000# 39162000
60103705, 80580000# 39162000
60103706, 80580000# 39162000
60103801,39162000#22100000
60103802,39162000
60103803,39162000#22100000
60103804,22114300
60103805,39162000
60103806,22300000
60103807,22100000
60103808,39162000
60103809,39162000
60103903,37000000
60103904,38000000#33000000
60103905,33000000
60103906,33698000#33000000
60103907,03451000
60103908,03451000
60103909,03312300
60103911,03312300
60103915,33910000
60103916,33000000
60103918,90000000
60103919,33950000
60103920,33000000
60103921,92521200
60103922,39162000
60103923,33000000
60103924,22100000
60103925,22100000
60103926,22100000
60103927,33000000
60103928,33000000
60103929,33000000
60103930,33000000
60103931,33000000
60103932,90000000
60103933,33000000
60103934,33000000
60103936,03000000#03451000
60104001,33000000
60104002,33000000
60104003,22100000
60104004,33000000
60104005,33000000
60104006,33000000
60104007,33000000
60104008,33000000
60104101,33000000
60104102,33000000
60104103,33000000
60104104,33000000
60104105,33000000
60104106,33000000
60104107,33000000
60104201,33696300
60104202,33000000
60104203,33000000
60104204,38000000
60104301,38630000
60104302,22100000
60104303,33000000#38000000
60104304,38111100
60104305,38000000#38970000
60104401,14300000#14000000
60104402,14300000#14000000
60104403,9111300
60104404,90500000#90000000
60104405,9111300
60104406,38200000
60104407,39121200
60104408,38200000
60104409,31000000
60104410,38126000
60104411,38970000
60104501,22212000
60104502,33000000
60104503,33000000
60104504,33000000
60104505,33000000
60104506,38000000
60104507,38000000
60104508,38000000
60104509,31122100
60104511,38000000
60104512,38000000
60104601,38000000
60104602,38000000
60104604,42000000#44000000
60104605,38000000
60104606,34000000
60104607,38000000
60104608,38000000
60104609,38000000
60104610,38000000
60104611,38000000
60104612,31000000
60104613,38000000
60104614,38000000
60104615,37420000
60104616,38000000
60104617,38000000
60104701,09331100
60104702,09330000
60104703,09000000#31000000
60104704,09000000#31000000
60104705,38000000
60104706,38000000
60104707,38000000
60104708,38000000
60104709,38000000
60104710,38000000
60104711,38000000
60104712,38000000
60104713,38000000
60104714,38000000
60104715,38000000
60104716,38000000
60104717,38000000
60104718,38000000
60104719,38000000
60104720,38000000
60104721,38000000
60104722,38000000
60104801,31120000
60104802,37412220
60104803,44550000
60104804,38000000
60104805,39223200
60104806,33112320
60104807,33111610
60104808,38000000
60104809,38000000
60104810,38000000
60104811,39162000
60104812,31000000
60104813,39162000
60104814,38000000
60104815,38000000
60104816,38600000
60104817,38000000
60104818,38000000
60104819,38000000
60104820,38000000
60104821,38000000
60104822,38000000
60104823,31712336
60104824,38000000
60104901,31000000
60104902,31000000
60104903,31000000
60104904,31000000
60104905,31000000
60104906,31000000
60104907,31000000
60104908,31000000
60104909,31000000#38000000
60104910,38230000
60104911,37316200
60104912,31000000
60104913,38000000
60104914,38000000
60104915,31170000
60104916,38000000
60104917,38000000
60104918,38000000
60104919,38000000
60104920,38000000
60104921,38000000
60105001,38000000
60105002,38000000
60105003,38000000
60105004,31523000
60105005,38000000
60105006,39162000
60105101,35333200
60105102,35333200
60105103,38000000
60105104,34711100
60105201, 22110000#22472000#39162000
60105202, 22110000#22472000#39162000
60105203, 22110000#22472000#39162000
60105301, 22110000#22472000#39162000
60105302, 22110000#22472000#39162000
60105303, 22110000#22472000#39162000
60105304, 22110000#22472000#39162000
60105305, 22110000#22472000#39162000
60105306, 22110000#22472000#39162000
60105307, 22110000#22472000#39162000
60105308, 22110000#22472000#39162000
60105309, 22110000#22472000#39162000
60105401, 22110000#22472000#39162000
60105402, 22110000#22472000#39162000
60105403, 22110000#22472000#39162000
60105404, 22110000#22472000#39162000
60105405, 22110000#22472000#39162000
60105406, 22110000#22472000#39162000
60105407, 22110000#22472000#39162000
60105408, 22110000#22472000#39162000
60105409, 22110000#22472000#39162000
60105410, 22110000#22472000#39162000
60105411, 22110000#22472000#39162000
60105412, 22110000#22472000#39162000
60105413, 22110000#22472000#39162000
60105414, 22110000#22472000#39162000
60105415, 22110000#22472000#39162000
60105416, 22110000#22472000#39162000
60105417, 22110000#22472000#39162000
60105418, 22110000#22472000#39162000
60105419, 22110000#22472000#39162000
60105420, 22110000#22472000#39162000
60105421, 22110000#22472000#39162000
60105422, 22110000#22472000#39162000
60105423, 22110000#22472000#39162000
60105424, 22110000#22472000#39162000
60105425, 22110000#22472000#39162000
60105426, 22110000#22472000#39162000
60105427, 22110000#22472000#39162000
60105428, 22110000#22472000#39162000
60105429, 22110000#22472000#39162000
60105501, 22110000#22472000#39162000
60105502, 22110000#22472000#39162000
60105503, 22110000#22472000#39162000
60105504, 22110000#22472000#39162000
60105505, 22110000#22472000#39162000
60105601, 22110000#22472000#39162000
60105602, 22110000#22472000#39162000
60105603, 22110000#22472000#39162000
60105604, 22110000#22472000#39162000
60105605, 22110000#22472000#39162000
60105606, 22110000#22472000#39162000
60105607, 22110000#22472000#39162000
60105608, 22110000#22472000#39162000
60105609, 22110000#22472000#39162000
60105610, 22110000#22472000#39162000
60105611, 22110000#22472000#39162000
60105612, 22110000#22472000#39162000
60105613, 22110000#22472000#39162000
60105614, 22110000#22472000#39162000
60105615, 22110000#22472000#39162000
60105616, 22110000#22472000#39162000
60105617, 22110000#22472000#39162000
60105618, 22110000#22472000#39162000
60105619, 22110000#22472000#39162000
60105620, 22110000#22472000#39162000
60105621, 22110000#22472000#39162000
60105622,38431200
60105623, 22110000#22472000#39162000
60105624, 22110000#22472000#39162000
60105625, 22110000#22472000#39162000
60105626, 22110000#22472000#39162000
60105701, 22110000#22472000#39162000
60105702, 22110000#22472000#39162000
60105703, 22110000#22472000#39162000
60105704,24910000
60105705,19000000#44000000
60105801, 22110000#22472000#39162000
60105802,39227000
60105803, 22110000#22472000#39162000
60105804, 22110000#22472000#39162000
60105805, 22110000#22472000#39162000
60105806, 22110000#22472000#39162000
60105807, 22110000#22472000#39162000
60105808, 22110000#22472000#39162000
60105809,37000000
60105810, 22110000#22472000#39162000
60105811, 22110000#22472000#39162000
60105901, 22110000#22472000#39162000
60105902, 22110000#22472000#39162000
60105903, 22110000#22472000#39162000
60105904, 22110000#22472000#39162000
60105905, 22110000#22472000#39162000
60105906, 22110000#22472000#39162000
60105907, 22110000#22472000#39162000
60105908, 22110000#22472000#39162000
60105909, 22110000#22472000#39162000
60105910, 22110000#22472000#39162000
60105911, 22110000#22472000#39162000
60105912, 22110000#22472000#39162000
60105913, 22110000#22472000#39162000
60105914, 22110000#22472000#39162000
60105915, 22110000#22472000#39162000
60105916, 22110000#22472000#39162000
60105917, 22110000#22472000#39162000
60105918, 22110000#22472000#39162000
60105919, 22110000#22472000#39162000
60106001, 22110000#22472000#39162000
60106002, 22110000#22472000#39162000
60106003, 22110000#22472000#39162000
60106004, 22110000#22472000#39162000
60106101, 22110000#22472000#39162000
60106102, 22110000#22472000#39162000
60106103, 22110000#22472000#39162000
60106104, 22110000#22472000#39162000
60106105, 22110000#22472000#39162000
60106106, 22110000#22472000#39162000
60106107, 22110000#22472000#39162000
60106108, 22110000#22472000#39162000
60106109, 22110000#22472000#39162000
60106201, 22110000#22472000#39162000
60106202, 22110000#22472000#39162000
60106203, 22110000#22472000#39162000
60106204, 22110000#22472000#39162000
60106205, 22110000#22472000#39162000
60106206, 22110000#22472000#39162000
60106207, 22110000#22472000#39162000
60106208, 22110000#22472000#39162000
60106209, 22110000#22472000#39162000
60106210, 22110000#22472000#39162000
60106211, 22110000#22472000#39162000
60106212, 22110000#22472000#39162000
60106213, 22110000#22472000#39162000
60106214, 22110000#22472000#39162000
60106215,39162100#30192000
60106301,39162100#30192000
60106302,39162100#30192000
60106401,39162100#30192000
60106402,39162100#30192000
60111001,39162100#30192000
60111002,39162100#30192000
60111003,39162100#30192000
60111004,39162100#30192000
60111005,39162100#30192000
60111101,39162100#30192000
60111102,39162100#30192000
60111103,39162100#30192000
60111104,39162100#30192000
60111105,39162100#30192000
60111106,39162100#30192000
60111107,39162100#30192000
60111108,39162100#30192000
60111109,39162100#30192000
60111201,39162100#30192000
60111202,39162100#30192000
60111203,39162100#30192000
60111204,39000000
60111205,39000000
60111206,39000000
60111207,39000000
60111208,39000000
60111301,30195300
60111302,30195300
60111303,30195300
60111304,30195300
60111305,30195300
60111306,30195300
60111401,30000000#39000000
60111402,39298900
60111403,32250000
60111404,39298900
60111405,39298900
60111407,39298900
60111408,39298900
60111409,39298900
60111410,39298900
60111411,39298900
60121001,44810000
60121002,39298400
60121003,39298400
60121004,39298000
60121005,39292000#39292300
60121006,22312000#39298000
60121007,22000000
60121008,39298000
60121009,39298900
60121010,39000000
60121011,22315000
60121012,39298900
60121013,39298900
60121101,37823600
60121102,37823600
60121103,37823600
60121104,37823600
60121105,37823600
60121106,37823600
60121107,30000000#37823500
60121108,30000000#37823500
60121109,30000000#37823500
60121110,30000000#37823500
60121111,30000000#37823500
60121112,30000000#37823500
60121113,30000000#37823500
60121114,37823500
60121115,37810000
60121116,37823500
60121117,37823500
60121118,37823500
60121119,37823500
60121120,37823500
60121121,37823500
60121123,37823500
60121124,37823500
60121125,37823500
60121126,37823500
60121127,37823500
60121128,37823500
60121129,37823500
60121130,37823500
60121131,37823500#22100000
60121132,37823500#22100000
60121133,37823500#22100000
60121134,30000000
60121135,30194200
60121136,30194200
60121137,39512100
60121138,30195000
60121139,30195000
60121140,30195000
60121141,30195000
60121142,30195000
60121143,30195000
60121144,37823500
60121145,30195000
60121146,37823500
60121147,22000000
60121148,22000000
60121149,22000000
60121150,22000000
60121151,30195000
60121152,39292200
60121153,39512100
60121201,44810000
60121202,44810000
60121203,44810000
60121204,44810000
60121205,44810000
60121206,44810000
60121207,44810000
60121208,44810000
60121209,44810000
60121210,44810000
60121211,44810000
60121212,44810000
60121213,44810000
60121214,44810000
60121215,44810000
60121216,44810000
60121217,44810000
60121218,44810000
60121219,44810000
60121220,44810000
60121221,44810000
60121222,44810000
60121223,44810000
60121224,44810000
60121225,44810000
60121226,30000000#30192700
60121227,30000000#30192700
60121228,30000000#30192700
60121229,30000000#30192700
60121230,30000000#30192700
60121231,39241100
60121232,30000000#30192700
60121233,30192100
60121234,30000000
60121235,30000000
60121236,30000000
60121237,30000000
60121238,30000000
60121239,30000000
60121241,30000000
60121242,18000000
60121243,18000000
60121244,03410000
60121245,03410000
60121246,39100000
60121247,39100000
60121248,39100000
60121249,39100000
60121250,39292300
60121251,39220000
60121252,39220000
60121253,39220000
60121301,30000000
60121302,30000000
60121303,39241100
60121304,39241100
60121305,30199000
60121306,30199000
60121401,39298200
60121402,39298200
60121403,39298200
60121404,39298200
60121405,39298200
60121406,39298200
60121407,39298200
60121408,39298200
60121409,39200000
60121410,39000000
60121411,39298200
60121412,39298200
60121413,39298200
60121414,39298200
60121415,39298200
60121501,30192125
60121502,30192125
60121503,30192125
60121504,30192125
60121505,30192125
60121506,30192125
60121507,30192125
60121508,30192125
60121509,37822100
60121510,37822100
60121511,37822100
60121512,37822100
60121513,37822400
60121514,37822400
60121515,37822400
60121516,37822200
60121517,37822200
60121518,30192130
60121519,30192130
60121520,30192130
60121521,30192130
60121522,30192000
60121523,30192000
60121524,30192000
60121525,30192000
60121526,30192000
60121531,30192100
60121532,30192100
60121533,30192100
60121534,30192100
60121535,30192100
60121536,30192000
60121537,30192000
60121538,30000000
60121539,39292300
60121540,39292300
60121601,39000000
60121602,39299300
60121603,39000000
60121604,32000000
60121605,33000000
60121606,30231300
60121701,22410000
60121702,22410000
60121703,22410000
60121704,44112230
60121705,03410000
60121706,03410000
60121707,22600000
60121708,22000000
60121709,39511100
60121710,39000000
60121711,39000000
60121712,39000000
60121713,44000000
60121714,44000000
60121715,22000000#30000000
60121716,39000000
60121717,39227000
60121718,22610000
60121801,22610000
60121802,22610000
60121803,22610000
60121804,22610000
60121805,22610000
60121806,22610000
60121807,22610000
60121808,22610000
60121809,22610000
60121810,22610000
60121811,22610000
60121812,22610000
60121813,22610000
60121814,44820000
60121901,18400000#18000000
60121902,39562000
60121903,37823500
60121904,19212000
60121905,19212300
60121906,19210000
60121907,19210000
60121908,19210000
60121909,19000000
60121910,18000000
60121911,18224000
60121912,30000000
60122002,42713000
60122003,39227000
60122004,30000000
60122005,42713000
60122006,42713000
60122007,42713000
60122008,19435000#30000000
60122009,37313000#19000000
60122101,39225600
60122102,39225600
60122103,39225600
60122201,37800000#37000000
60122202,37800000#37000000
60122203,37000000#42000000
60122204,37000000
60122301,37321200
60122302,37000000
60122401,39290000
60122402,39290000
60122501,30000000
60122502,39298100
60122503,39221210
60122504,39000000#30000000
60122506,39000000
60122507,39290000
60122508,39290000
60122509,03460000
60122601,44111700
60122602,44111700
60122603,44000000
60122604,44000000
60122701,44810000
60122702,14715000
60122703,18000000#19000000
60122704,42000000
60122801,37412250
60122901,44000000
60122902,44000000
60122903,44000000
60122904,44000000
60122905,44000000
60122906,44000000
60122907,44000000
60122908,44000000
60122909,44000000
60123001,37000000
60123002,37000000
60123101,37000000
60123102,37000000
60123103,37000000
60123201,39561110
60123202,39561110
60123203,39561110
60123204,39561110
60123301,37000000
60123302,37000000
60123303,37000000
60123401,39265000#39000000
60123402,39265000#39000000
60123403,39265000#39000000
60123501,19100000
60123502,19100000
60123601,24910000
60123602,24910000#30000000
60123603,24910000
60123604,30000000
60123605,24900000#30000000
60123606,24900000#30000000
60123701,18000000#19000000
60123702,37000000#44000000
60123703,37000000#30000000#39000000
60123801,22600000
60123802,44911000
60123901,39298900
60124001,39512100
60124002,44618300
60124101,44810000
60124102,37823500
60124201,37823000
60124301,14221000
60124302,14221000
60124303,39100000
60124304,14221000
60124305,14221000
60124306,37800000#37000000
60124307,42000000
60124308,34928460
60124309,14221000
60124310,14221000
60124311,14221000
60124312,44111300#44111700
60124313,14221000
60124314,14221000
60124315,14221000
60124316,14221000
60124317,14221000
60124318,37823500#37800000
60124319,14221000
60124320,44000000
60124321,14221000
60124322,44000000
60124323,24957100
60124324,14221000
60124401,44170000
60124402,44170000
60124403,44333000
60124404,44170000
60124406,44170000
60124407,44333000
60124408,44000000
60124409,14000000#44000000
60124410,44170000
60124411,44333000
60124412,44333000
60124501,33000000#33141112
60124502,19522000#24327400
60124503,37000000
60124504,37442400
60124505,37000000
60124506,37000000
60124507,14211000#37535270
60124508,14211000#37535270
60124509,37000000
60124510,37000000
60124511,37000000
60124512,37000000
60124513,37000000#39110000
60124514,37000000
60124515,37000000
60131001,37311100
60131002,37311100
60131003,37310000#37311300
60131004,37311400
60131005,37310000
60131006,37310000
60131101,37312100
60131102,37312200
60131103,37312300
60131104,37312400
60131105,37312500
60131106,37312600
60131107,37312700
60131108,37312900#37312940 
60131109,37312800
60131110,37312910
60131111,37312920
60131112,37312320
60131113,37310000
60131114,37310000
60131201,37314100
60131202,37314200
60131203,37314320
60131204,37314400
60131205,37314310
60131206,37314500
60131207,37314600
60131208,37314700
60131209,37314800
60131210,37314900
60131211,37310000
60131212,37310000
60131213,37310000
60131214,37310000
60131215,37310000
60131216,37310000
60131217,37310000
60131218,37310000
60131219,37310000
60131220,37310000
60131221,37310000
60131222,37310000
60131223,37310000
60131224,37310000
60131225,37310000
60131226,37310000
60131227,37310000
60131228,37310000
60131301,37313100
60131302,37313200
60131303,37313300
60131304,37313400
60131305,37313500
60131306,37313600
60131307,37313700
60131308,37313800
60131309,37313900
60131310,37310000
60131311,37310000
60131312,37310000
60131313,37310000
60131314,37310000
60131315,37310000
60131316,37310000
60131317,37310000
60131318,37310000
60131319,37310000
60131320,37310000
60131321,37310000
60131322,37310000
60131323,37310000
60131324,37310000
60131325,37310000
60131326,37310000
60131327,37310000
60131328,37310000
60131329,37310000
60131401,37316100
60131402,37316200
60131403,37316300
60131404,37316400
60131405,37316500
60131406,37316600
60131407,37316700
60131408,37310000
60131409,37310000
60131410,37310000
60131411,37310000
60131412,37310000
60131413,37310000
60131414,37310000
60131415,37310000
60131416,37310000
60131417,37310000
60131418,37310000
60131419,37310000
60131420,37310000
60131421,37310000
60131422,37310000
60131423,37310000
60131424,37310000
60131425,37310000
60131426,37310000
60131427,37310000
60131428,37310000
60131429,37310000
60131430,37310000
60131431,37310000
60131432,37310000
60131433,37310000
60131434,37310000
60131435,37310000
60131436,37310000
60131437,37310000
60131438,37310000
60131439,37310000
60131440,37310000
60131441,37310000
60131442,37310000
60131443,37310000
60131444,37310000
60131445,37310000
60131446,37310000
60131447,37310000
60131448,37310000
60131449,37310000
60131450,37310000
60131451,37310000
60131452,37310000
60131501,37310000
60131502,37310000
60131503,37310000
60131504,37310000
60131505,37310000
60131506,37300000#37310000
60131507,37300000#37310000
60131508,37300000#37310000
60131509,37322300
60131510,37310000
60131511,37322400
60131512,37300000
60131513,37322600
60131514,37322700
60131515,37310000
60131516,31000000#37000000
60131517,37310000
60131518,37300000
60131519,37300000
60131520,37300000
60131601,37300000
60131701,37300000
60131702,44411100
60131801,18422000
60131802,37300000
60131803,37300000
60141001,37525000
60141002,37510000
60141003,37511000
60141004,37513000
60141005,37000000
60141006,37500000
60141007,37500000
60141008,37000000
60141009,37500000
60141010,37500000
60141011,37500000
60141012,37500000
60141013,37500000
60141014,37500000
60141015,37000000
60141016,37000000
60141017,37500000
60141018,37500000
60141019,37500000
60141020,37500000
60141021,37453300
60141022,37500000
60141023,37500000
60141024,37500000
60141025,37500000
60141026,37500000
60141101,37524100
60141102,37524200
60141103,37531000
60141104,37532000
60141105,37523000
60141106,37500000
60141107,37500000
60141108,37524300
60141109,37524400
60141110,37524500
60141111,37524700
60141112,37500000
60141113,37524800
60141114,37524600
60141115,37524900
60141201,37426000
60141202,37500000
60141203,37500000
60141204,37500000
60141205,37500000
60141302,37500000
60141303,37500000
60141304,37500000
60141305,37500000
60141306,37500000
60141307,37500000
60141401,18000000
60141402,18000000
60141403,39224300#39830000
60141404,39221220
60141405,37500000
70101501,37410000#71000000
70101502,71000000
70101503,71000000
70101504,71000000
70101505,38000000
70101506,77700000
70101507,77700000
70101508,77700000
70101509,77700000
70101510,77700000
70101601,77700000
70101602,77700000
70101603,77700000
70101604,77700000
70101605,77700000
70101606,77700000
70101607,77700000
70101701,77700000
70101702,77700000
70101703,03311000
70101704,03311000
70101801,77700000
70101802,77700000
70101803,77700000
70101804,77700000
70101805,77700000
70101806,77700000
70101901,77810000
70101902,77820000
70101903,77830000
70101904,77840000
70101905,77850000
70111501,77310000
70111502,77340000
70111503,77340000
70111504,77300000
70111505,77300000
70111506,77300000
70111507,77300000
70111508,77300000
70111601,77310000
70111602,77231800
70111603,77300000
70111701,77300000
70111702,77300000
70111703,77300000
70111704,77300000
70111705,98371100
70111706,77000000
70111707,77000000
70111708,77000000
70111709,77000000
70111710,77000000
70111711,77000000
70111712,77000000
70111713,77000000
70121501,77000000
70121502,77000000
70121503,77000000
70121504,77000000
70121505,77000000
70121601,77500000#77000000
70121602,77500000#77000000
70121603,77500000#77000000
70121604,77500000
70121605,77000000
70121606,77000000
70121607,77000000
70121608,77000000
70121610,77900000
70121701,77000000
70121702,77000000
70121703,77000000
70121704,77000000
70121705,77000000
70121801,77000000
70121802,77000000
70121803,77000000
70121901,77000000
70121902,77000000
70121903,77000000
70122001,77000000
70122002,77000000
70122003,77000000
70122004,77000000
70122005,77000000
70122006,77000000
70122007,77000000
70122008,77000000
70122009,77000000
70122010,77000000
70131501,90000000
70131502,90000000#90522000
70131503,90000000
70131504,90000000
70131505,90000000#90522000
70131506,90000000#90522000
70131601,90000000
70131602,90000000
70131603,90620000#90000000
70131604,90000000#90522000
70131605,90000000#90522000
70131701,90000000
70131702,90000000
70131703,90722300
70131704,90000000
70131705,90000000
70131706,90000000
70131707,90000000
70131708,90000000
70141501,90000000
70141502,90000000
70141503,77000000
70141504,77000000#03110000
70141505,77000000#03110000
70141506,15841000
70141507,03113200
70141508,03220000
70141509,03110000
70141510,03110000
70141511,03220000
70141512,03211900
70141513,03117100
70141514,03117100
70141515,03117100
70141516,03200000#03211000
70141517,03116000
70141518,03130000
70141519,15992000
70141520,03221000
70141601,77000000
70141602,90000000
70141603,77000000
70141604,77000000
70141605,77000000
70141606,77000000
70141607,77000000
70141701,77000000
70141702,77000000#90000000
70141703,77000000
70141704,77000000
70141705,77000000
70141706,77000000
70141707,77000000
70141708,77000000
70141709,77000000
70141710,77000000
70141801,77000000
70141802,77000000
70141803,77000000
70141804,77000000
70141901,77000000
70141902,77000000
70141903,77000000
70141904,77000000
70142001,77000000
70142002,77000000
70142003,77000000
70142004,77000000
70142005,77000000
70142006,77000000
70142007,77000000
70142008,77000000
70142009,77000000
70142010,77000000
70142011,77000000
70151501,77231100
70151502,77231200
70151503,77000000
70151504,77231300
70151505,77231400
70151506,77231500
70151507,77231600
70151508,77231700
70151509,77231800
70151510,77231900
70151601,77231900
70151602,24920000#77000000
70151603,77200000
70151604,77000000
70151605,77000000
70151606,71630000
70151701,77210000
70151702,77000000
70151703,77000000
70151704,77000000
70151705,77000000
70151706,77000000
70151707,77000000
70151801,77000000
70151802,77000000
70151803,77000000
70151804,77000000
70151805,77000000
70151806,77000000
70151807,77000000
70151901,77000000
70151902,77000000
70151903,77000000
70151904,77000000
70151905,77000000
70151906,77000000
70151907,77000000
70151909,77000000
70151910,77000000
70161501,77000000
70161601,77000000
70161701,77000000
70161702,90000000#71000000
70161703,90000000#71000000
70161704,90000000#71000000
70171501,90000000#71000000
70171502,90000000#71000000
70171503,90000000#71000000
70171504,90000000#71000000
70171505,90000000
70171506,90000000#71000000
70171601,90000000#71000000
70171602,90000000#71000000
70171603,90000000#71000000
70171604,90000000#71000000
70171605,90000000#71000000
70171606,90000000#71000000
70171607,90000000#71000000
70171701,71000000
70171702,71000000
70171703,71000000
70171704,71000000
70171705,71000000
70171706,71000000
70171707,71000000
70171708,71000000
70171709,71000000
70171801,71000000
70171802,71000000
70171803,71000000
71101501,71000000
71101502,71000000
71101601,71000000
71101602,71000000
71101603,71000000
71101604,71000000
71101605,71000000
71101606,71000000
71101607,71000000
71101608,71000000
71101609,71000000
71101701,71000000
71101702,71000000
71101703,71000000
71101704,71000000
71101705,71000000
71101706,71000000
71101707,71000000
71101708,71000000
71101709,71000000
71101710,71000000
71112001,71000000
71112002,71000000
71112003,71000000
71112004,71000000
71112005,71000000
71112006,71000000
71112007,71000000
71112008,71000000
71112009,71000000
71112010,71000000
71112011,71000000
71112012,71000000
71112013,71000000
71112014,71000000
71112015,71000000
71112017,71000000#76431000
71112018,71000000#77210000
71112019,71000000#77210000
71112020,71000000#77210000
71112021,71000000#77210000
71112022,71000000#77210000
71112023,71000000#77210000
71112024,71000000
71112025,71000000
71112026,71300000#71000000
71112027,71300000#71000000
71112028,71300000#71000000
71112029,71300000#71000000
71112030,71300000#71000000
71112031,71300000#71000000
71112101,71000000#76000000
71112102,71000000#76000000
71112103,71000000#76000000
71112105,71000000#76000000
71112106,71000000#76000000
71112107,71000000#76000000
71112108,71000000#76000000
71112109,71000000#76000000
71112110,71000000#76000000
71112111,71000000#76000000
71112112,71000000#76000000
71112113,71000000#76000000
71112114,71000000#76000000
71112115,71000000#76000000
71112116,71000000#76000000
71112117,71000000#76000000
71112119,71000000#76000000
71112120,71000000#76000000
71112121,71000000#76000000
71112122,71000000#76000000
71112123,71000000#76000000
71112202,71000000#76000000
71112203,71000000#76000000
71112204,71000000#76000000
71112205,71000000#76000000
71112206,71000000#76000000
71112301,71352100
71112302,71352100
71112303,71352120
71112322,71352100
71112323,71352100
71112324,71352100
71112325,71352100
71112326,71352100
71112327,71352100
71112328,71352100
71112329,71352100
71112330,71352100
71121001,76410000
71121002,71000000
71121008,71000000
71121009,71331000
71121010,71300000
71121011,71000000
71121012,71000000
71121016,71000000
71121017,71000000
71121018,71000000
71121024,71000000
71121025,71000000
71121101,71000000
71121102,71000000
71121103,71000000
71121104,71000000
71121105,71000000
71121106,71000000
71121107,71000000
71121108,71000000
71121109,71000000
71121110,71000000
71121111,71000000
71121112,71000000
71121113,71000000
71121114,71000000
71121115,71000000
71121116,71000000
71121117,71000000
71121118,71000000
71121119,71000000
71121120,71000000
71121121,71000000
71121122,71000000
71121123,71000000
71121201,71000000
71121202,71000000
71121203,71000000
71121204,71000000
71121205,71000000
71121206,71000000
71121207,71000000
71121208,71000000
71121209,71000000
71121210,71000000
71121211,71000000
